core.externalId,core.name,core.description,core.businessDescription,core.businessName,core.reference,esri.arcgis.custom.Type,esri.arcgis.custom.alias,esri.arcgis.custom.defaultValue,esri.arcgis.custom.domain,esri.arcgis.custom.editable,esri.arcgis.custom.modelName,esri.arcgis.custom.nullable,core.Position
arcgis/CHhqenvi/DEA_BCDC_SLR/0/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/0/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/1/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/1/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Owner_Deta,Owner_Deta,,,,FALSE,esriFieldTypeString,Owner_Deta,,,True,Owner_Deta,True,13
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Maintained,Maintained,,,,FALSE,esriFieldTypeString,Maintained,,,True,Maintained,True,14
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Additional,Additional,,,,FALSE,esriFieldTypeString,Additional,,,True,Additional,True,15
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Comments_,Comments_,,,,FALSE,esriFieldTypeString,Comments_,,,True,Comments_,True,16
arcgis/CHhqenvi/DEA_BCDC_SLR/1/OT_suppres,OT_suppres,,,,FALSE,esriFieldTypeString,OT_suppres,,,True,OT_suppres,True,17
arcgis/CHhqenvi/DEA_BCDC_SLR/1/OT_ft,OT_ft,,,,FALSE,esriFieldTypeDouble,OT_ft,,,True,OT_ft,True,18
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,19
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Accredited,Accredited,,,,FALSE,esriFieldTypeString,Accredited,,,True,Accredited,True,20
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Cover,Cover,,,,FALSE,esriFieldTypeString,Cover,,,True,Cover,True,21
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/1/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/2/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/2/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Owner_Deta,Owner_Deta,,,,FALSE,esriFieldTypeString,Owner_Deta,,,True,Owner_Deta,True,13
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Maintained,Maintained,,,,FALSE,esriFieldTypeString,Maintained,,,True,Maintained,True,14
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Additional,Additional,,,,FALSE,esriFieldTypeString,Additional,,,True,Additional,True,15
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Comments_,Comments_,,,,FALSE,esriFieldTypeString,Comments_,,,True,Comments_,True,16
arcgis/CHhqenvi/DEA_BCDC_SLR/2/OT_suppres,OT_suppres,,,,FALSE,esriFieldTypeString,OT_suppres,,,True,OT_suppres,True,17
arcgis/CHhqenvi/DEA_BCDC_SLR/2/OT_ft,OT_ft,,,,FALSE,esriFieldTypeDouble,OT_ft,,,True,OT_ft,True,18
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,19
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Accredited,Accredited,,,,FALSE,esriFieldTypeString,Accredited,,,True,Accredited,True,20
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Cover,Cover,,,,FALSE,esriFieldTypeString,Cover,,,True,Cover,True,21
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/2/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/3/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/3/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Owner_Deta,Owner_Deta,,,,FALSE,esriFieldTypeString,Owner_Deta,,,True,Owner_Deta,True,13
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Maintained,Maintained,,,,FALSE,esriFieldTypeString,Maintained,,,True,Maintained,True,14
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Additional,Additional,,,,FALSE,esriFieldTypeString,Additional,,,True,Additional,True,15
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Comments_,Comments_,,,,FALSE,esriFieldTypeString,Comments_,,,True,Comments_,True,16
arcgis/CHhqenvi/DEA_BCDC_SLR/3/OT_suppres,OT_suppres,,,,FALSE,esriFieldTypeString,OT_suppres,,,True,OT_suppres,True,17
arcgis/CHhqenvi/DEA_BCDC_SLR/3/OT_ft,OT_ft,,,,FALSE,esriFieldTypeDouble,OT_ft,,,True,OT_ft,True,18
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,19
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Accredited,Accredited,,,,FALSE,esriFieldTypeString,Accredited,,,True,Accredited,True,20
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Cover,Cover,,,,FALSE,esriFieldTypeString,Cover,,,True,Cover,True,21
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/3/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/4/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/4/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Owner_Deta,Owner_Deta,,,,FALSE,esriFieldTypeString,Owner_Deta,,,True,Owner_Deta,True,13
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Maintained,Maintained,,,,FALSE,esriFieldTypeString,Maintained,,,True,Maintained,True,14
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Additional,Additional,,,,FALSE,esriFieldTypeString,Additional,,,True,Additional,True,15
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Comments_,Comments_,,,,FALSE,esriFieldTypeString,Comments_,,,True,Comments_,True,16
arcgis/CHhqenvi/DEA_BCDC_SLR/4/OT_suppres,OT_suppres,,,,FALSE,esriFieldTypeString,OT_suppres,,,True,OT_suppres,True,17
arcgis/CHhqenvi/DEA_BCDC_SLR/4/OT_ft,OT_ft,,,,FALSE,esriFieldTypeDouble,OT_ft,,,True,OT_ft,True,18
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,19
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Accredited,Accredited,,,,FALSE,esriFieldTypeString,Accredited,,,True,Accredited,True,20
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Cover,Cover,,,,FALSE,esriFieldTypeString,Cover,,,True,Cover,True,21
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/4/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/5/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/5/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Owner_Deta,Owner_Deta,,,,FALSE,esriFieldTypeString,Owner_Deta,,,True,Owner_Deta,True,13
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Maintained,Maintained,,,,FALSE,esriFieldTypeString,Maintained,,,True,Maintained,True,14
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Additional,Additional,,,,FALSE,esriFieldTypeString,Additional,,,True,Additional,True,15
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Comments_,Comments_,,,,FALSE,esriFieldTypeString,Comments_,,,True,Comments_,True,16
arcgis/CHhqenvi/DEA_BCDC_SLR/5/OT_suppres,OT_suppres,,,,FALSE,esriFieldTypeString,OT_suppres,,,True,OT_suppres,True,17
arcgis/CHhqenvi/DEA_BCDC_SLR/5/OT_ft,OT_ft,,,,FALSE,esriFieldTypeDouble,OT_ft,,,True,OT_ft,True,18
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,19
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Accredited,Accredited,,,,FALSE,esriFieldTypeString,Accredited,,,True,Accredited,True,20
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Cover,Cover,,,,FALSE,esriFieldTypeString,Cover,,,True,Cover,True,21
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/5/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/6/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/6/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Owner_Deta,Owner_Deta,,,,FALSE,esriFieldTypeString,Owner_Deta,,,True,Owner_Deta,True,13
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Maintained,Maintained,,,,FALSE,esriFieldTypeString,Maintained,,,True,Maintained,True,14
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Additional,Additional,,,,FALSE,esriFieldTypeString,Additional,,,True,Additional,True,15
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Comments_,Comments_,,,,FALSE,esriFieldTypeString,Comments_,,,True,Comments_,True,16
arcgis/CHhqenvi/DEA_BCDC_SLR/6/OT_suppres,OT_suppres,,,,FALSE,esriFieldTypeString,OT_suppres,,,True,OT_suppres,True,17
arcgis/CHhqenvi/DEA_BCDC_SLR/6/OT_ft,OT_ft,,,,FALSE,esriFieldTypeDouble,OT_ft,,,True,OT_ft,True,18
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,19
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Accredited,Accredited,,,,FALSE,esriFieldTypeString,Accredited,,,True,Accredited,True,20
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Cover,Cover,,,,FALSE,esriFieldTypeString,Cover,,,True,Cover,True,21
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/6/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/7/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/7/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Owner_Deta,Owner_Deta,,,,FALSE,esriFieldTypeString,Owner_Deta,,,True,Owner_Deta,True,13
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Maintained,Maintained,,,,FALSE,esriFieldTypeString,Maintained,,,True,Maintained,True,14
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Additional,Additional,,,,FALSE,esriFieldTypeString,Additional,,,True,Additional,True,15
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Comments_,Comments_,,,,FALSE,esriFieldTypeString,Comments_,,,True,Comments_,True,16
arcgis/CHhqenvi/DEA_BCDC_SLR/7/OT_suppres,OT_suppres,,,,FALSE,esriFieldTypeString,OT_suppres,,,True,OT_suppres,True,17
arcgis/CHhqenvi/DEA_BCDC_SLR/7/OT_ft,OT_ft,,,,FALSE,esriFieldTypeDouble,OT_ft,,,True,OT_ft,True,18
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Shape_Leng,Shape_Leng,,,,FALSE,esriFieldTypeDouble,Shape_Leng,,,True,Shape_Leng,True,19
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Accredited,Accredited,,,,FALSE,esriFieldTypeString,Accredited,,,True,Accredited,True,20
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Cover,Cover,,,,FALSE,esriFieldTypeString,Cover,,,True,Cover,True,21
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Comments,Comments,,,,FALSE,esriFieldTypeString,Comments,,,True,Comments,True,22
arcgis/CHhqenvi/DEA_BCDC_SLR/7/Shape__Length,Shape__Length,,,,FALSE,esriFieldTypeDouble,Shape.STLength(),,,False,Shape.STLength(),True,23
arcgis/CHhqenvi/DEA_BCDC_SLR/8/OBJECTID,OBJECTID,,,,FALSE,esriFieldTypeOID,OBJECTID,,,False,OBJECTID,False,1
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Class,Class,,,,FALSE,esriFieldTypeString,Class,,,True,Class,True,2
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Transporta,Transporta,,,,FALSE,esriFieldTypeString,Transporta,,,True,Transporta,True,3
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Fortified,Fortified,,,,FALSE,esriFieldTypeString,Fortified,,,True,Fortified,True,4
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Frontage,Frontage,,,,FALSE,esriFieldTypeString,Frontage,,,True,Frontage,True,5
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Bayshore_D,Bayshore_D,,,,FALSE,esriFieldTypeString,Bayshore_D,,,True,Bayshore_D,True,6
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Agency_Des,Agency_Des,,,,FALSE,esriFieldTypeString,Agency_Des,,,True,Agency_Des,True,7
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Agency_D_1,Agency_D_1,,,,FALSE,esriFieldTypeString,Agency_D_1,,,True,Agency_D_1,True,8
arcgis/CHhqenvi/DEA_BCDC_SLR/8/FEMA_Accre,FEMA_Accre,,,,FALSE,esriFieldTypeDate,FEMA_Accre,,,True,FEMA_Accre,True,9
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Primary_Ma,Primary_Ma,,,,FALSE,esriFieldTypeString,Primary_Ma,,,True,Primary_Ma,True,10
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Geographic,Geographic,,,,FALSE,esriFieldTypeString,Geographic,,,True,Geographic,True,11
arcgis/CHhqenvi/DEA_BCDC_SLR/8/Public_Pri,Public_Pri,,,,FALSE,esriFieldTypeString,Public_Pri,,,True,Public_Pri,True,12
